probability sample: 1,probability sample: 2,probability sample: 3,probability sample: 4,probability sample: 5,probability sample: 6,probability sample: 7,probability sample: 8,probability sample: 9,probability sample: 10,GameID,Home Team Result
0.4741004349627849,0.5543291541173674,0.624613593715805,0.5577409296982725,0.5930630346000743,0.7569631820386432,0.7973751464255263,0.7775707246535161,0.9610735096456442,0.9989729123997964,2009092012,W
0.4398467826828002,0.5905483065896142,0.5154621908893429,0.3833233754452909,0.3814333139077765,0.26061157690186265,0.1918054790414877,0.2261876189143023,0.4806030959709006,0.2161858189059349,2009092013,L
0.6264586506070254,0.7805678592953762,0.7455548889604968,0.8742536364969788,0.8852729156330171,0.9544851412711752,0.9988131772769934,0.994245946920905,0.9930252504523652,0.9999862510293064,2009092700,W
0.4216603608849242,0.3572560487048275,0.12882491539422558,0.15967407990143118,0.11673216970622567,0.3403906524860543,0.27094296628293146,0.14656371368021912,0.286839335237532,0.3351235902350169,2009092701,W
0.4519269607960056,0.5003636960842643,0.7099953501607121,0.8104758793106492,0.836084512082011,0.7546933739271022,0.7751764336448319,0.7875754156716216,0.7636205063478028,0.8787540282283396,2009092702,W
0.5983493511298439,0.5049381066305114,0.5224879891564126,0.4219692610578248,0.4593830328455367,0.4996627427613606,0.5297405226916737,0.3178688175270654,0.1459671490740706,0.4519302793446876,2009092703,L
0.5003843201076312,0.7201555717614493,0.7961520797798718,0.615112339323735,0.6489721089224979,0.8683092117101966,0.8041897831605116,0.9618360706123577,0.9037383046094792,0.9435630550798272,2009092704,W
0.3991788085228044,0.5084262284401129,0.5367510028744757,0.5239797406273595,0.4934872943660866,0.7078782906473358,0.6409915072566207,0.8031557290606766,0.8860780385633342,0.9939982445737298,2009092705,W
0.5171348376935472,0.6898276284007653,0.9152608214456064,0.7979088384478149,0.9061314683627144,0.959200882643388,0.9412832264212908,0.9678037298360896,0.9821697516041784,0.9994663069844648,2009092706,W
0.5858552293356469,0.4326117785330812,0.2198693121569644,0.131076674474333,0.220268980382741,0.27602865192189185,0.3645616098531336,0.1508639779078661,0.08403079667429236,0.009273456588114277,2009092707,L
0.4540964119418406,0.2605558538460895,0.12700094757942948,0.08852671090347985,0.06763195196643168,0.07514449836986692,0.06623915208192355,0.028084808130297238,0.00887056963290933,0.0008193947093788622,2009092708,L
0.6132910548731882,0.580854759980513,0.8581846908703012,0.8488825668530297,0.8016864693237328,0.583619073961507,0.3928396729508524,0.4554294516284509,0.42131019055485575,0.4366261015315036,2009092710,L
0.6277615044637482,0.8694701924917513,0.9107403991572022,0.7234092864496354,0.7462935273347865,0.4876096353263281,0.5659533983788525,0.7008118698759461,0.7744674393273431,0.8678808839780444,2009092711,W
0.425592003605464,0.3919935185998705,0.1947669418187763,0.2777009580397519,0.1755086902977463,0.10205212419210896,0.11716512726121794,0.02391601488274886,0.008899667164749658,0.001847472169138831,2009092712,L
0.5741693198179603,0.3928945246744629,0.5580332950632096,0.5992404529529786,0.5349952560806969,0.4417141364379062,0.3583366676912393,0.7323050355767753,0.8953164891546422,0.9712244864899624,2009092713,W
0.4791542785981379,0.5708796989952678,0.7001490235614767,0.31950151035415114,0.13080215467851264,0.1159183830884046,0.16143457951914786,0.01965893284247333,0.01990347773967049,0.0005215828824161051,2009092714,L
0.5701941324819714,0.4786276930487673,0.5286763464755688,0.4708999483174916,0.4674558257434925,0.4260454330204845,0.4894735382164455,0.7342836450741924,0.7814021445763979,0.9460184809521726,2009092800,W
0.35742147294098003,0.43112115087291136,0.4357432260165905,0.764901344350745,0.6975750477397666,0.8159602992630443,0.8466100591484298,0.9035162557587962,0.8575228763865662,0.9967568321556144,2009100400,W
0.4833438560809026,0.6999828058341638,0.6023527765666011,0.8862569998733429,0.9030700764432252,0.869090801501415,0.9860729126545724,0.9806648129166554,0.9986948289713702,0.999416897722982,2009100402,W
0.5367963521049121,0.6277951297238283,0.6319585077499699,0.7499057532235169,0.8666551201498733,0.9732052022912436,0.9971182583834778,0.9989671644868614,0.9991843462015364,0.9990324535915368,2009100403,W
0.6492914503573705,0.8335933490663423,0.792170248975738,0.8135553399461755,0.9069798638435296,0.9984809899358278,0.9845167718711542,0.9908871095143204,0.9855314848867358,0.998083632098352,2009100404,W
0.2368377698004175,0.41264873501783933,0.2829431843936103,0.1316942306394485,0.18867901375182847,0.0750367068022596,0.03272372890560349,0.03680734376782269,0.034227215367283466,0.030556646071538837,2009100405,L
0.504206206629032,0.4145442088724824,0.5502770370604104,0.6841709767957994,0.7955917135094757,0.8797906294096465,0.6861008592923322,0.7688590484093093,0.8123151722906081,0.8275578926946434,2009100406,W
0.260787117454851,0.25570367324541865,0.2835902377741002,0.18710186092237732,0.2467267610959354,0.2767721272694982,0.3997991167063791,0.7871246357531014,0.6080458984712791,0.7661179343029217,2009100407,W
0.4915627402562551,0.4772811432212086,0.5493983374893633,0.7207296642536815,0.8790515916197789,0.9310622478577736,0.9891350984912912,0.9574742008706454,0.9577436974300656,0.9913894852443508,2009100408,W
0.5696886377381527,0.4952013000488252,0.7912538888237769,0.7509891145222758,0.6787034608643826,0.5907663704507706,0.5736358463567117,0.474269405966215,0.5650166000171328,0.9137458833541324,2009100409,W
0.4805961628582071,0.4028024607415548,0.2203673379283129,0.323218102760512,0.4214999177087504,0.40551777355245067,0.369979872759598,0.3703732972598387,0.4562828981735486,0.5262297908290707,2009100410,W
0.5576332139578158,0.4704223019823253,0.5154348724809285,0.5290289879622403,0.2604868027533205,0.3610670647794165,0.5910601333523451,0.8549991939728893,0.9105219135445448,0.9887321717503106,2009100411,W
0.6971528159935554,0.8360010877872392,0.8815599080555382,0.8677160017044627,0.9259702525441306,0.9822993461763428,0.9886197746703598,0.97994693982598,0.9968547197469536,0.9918438457188972,2009100412,W
0.4504132048813243,0.6408633824380913,0.4771820440555129,0.621899580993861,0.5247632957850785,0.8138185439970763,0.8522051870543149,0.9153204956220158,0.9489855620664428,0.9487283094487224,2009100500,W
0.3806407920076776,0.5603029503315634,0.4132035242989336,0.5442326953655129,0.563797081874157,0.6620866222417765,0.6395180258377671,0.35014967200147884,0.4689866732274618,0.7931945605749997,2009101100,L
0.2516923545948032,0.3049575043717985,0.34164403478188904,0.28149607576311303,0.20063726824295336,0.2359005976259847,0.17110663170933527,0.3235220309679809,0.6021085942813533,0.7304370863397899,2009101102,W
0.5569671467488158,0.4489145546348574,0.4030766200852513,0.27113576033403897,0.2445966781658951,0.29412548516508225,0.07782722047209058,0.052440778952790416,0.04291491366068678,0.10590676361027528,2009101103,L
0.6094108473671568,0.7037010966099885,0.9642077307710823,0.9995512748423748,0.9881333213328236,0.9975739857752312,0.9999172765797788,0.9999985263671942,0.9999974185524416,0.9999999257446156,2009101105,W
0.7031271659909102,0.6582332392239107,0.812514032324955,0.6396200550602787,0.8365680700154479,0.9058139789914571,0.9415045677491164,0.9952090066957796,0.9749334761149482,0.9917498297533991,2009101106,W
0.3873917070707955,0.11926750407615982,0.18382732937647966,0.17147318052551913,0.18458467123987327,0.13142926671054533,0.04768731547333216,0.05294898288568739,0.004499513518731329,0.00033061078815299627,2009101107,L
0.3871877024888869,0.1430634123715544,0.3410278063591403,0.37099721317636747,0.027217016039912,0.002098105585953136,0.0009211107798562381,0.00048649741369699573,1.5763659548251322e-05,2.9927958338045564e-05,2009101108,L
0.6102277834825818,0.7355336606638171,0.5802905744059073,0.6957564841014605,0.7531578442119172,0.9298749688009442,0.9323263514908914,0.8827163678044319,0.6783737696166554,0.4485892666362515,2009101109,W
0.4908475674401892,0.5907089696388923,0.6773688866949991,0.7504528914363865,0.9067642382493926,0.9250591817241116,0.999860866052909,0.999613222417696,0.9999983924383749,0.9999998794228816,2009101111,W
0.4945376932868078,0.22187252255492101,0.5521890277142456,0.3958356126137035,0.2607143155108663,0.06899115133539191,0.07367719178791632,0.02168269342594176,0.004286215815444638,0.0010181416945312938,2009101112,L
0.6338298241840338,0.7821433406505993,0.564471607986037,0.5759819614193351,0.4990206336652774,0.454030532904888,0.4741376057460645,0.5881412722130619,0.7412022921604384,0.5086716174286552,2009101200,W
0.5442555568570195,0.4820810207105226,0.3475501383838795,0.388495738697882,0.2447418147619823,0.4717991541390838,0.2666071169408296,0.12268507655940293,0.0633362142835121,0.06104595416819701,2009101800,L
0.544585507492031,0.9047533746807618,0.9110509073833284,0.9351185810739732,0.9593037436133742,0.9939294997798058,0.9960990329696108,0.9958552020106264,0.9854349007039476,0.999920765120681,2009101801,W
0.6199173935821591,0.6957526390049228,0.8821810004005618,0.8685015071575907,0.8211627328553852,0.9148200807301342,0.9650018001513696,0.9934998754238324,0.9953025687864652,0.9989540073765792,2009101804,W
0.5216203072722355,0.505612724639322,0.4841664221250598,0.6945513861886283,0.8070439561749162,0.6607170092602893,0.8414405204344999,0.8611223101416605,0.9193792568684956,0.977270976259044,2009101805,W
0.6109924838763429,0.6841850673572524,0.6446465066856526,0.4074869502189569,0.6071295563353374,0.2718624109267593,0.2352316629392628,0.3292169444352639,0.24358996638553554,0.19884745843378349,2009101806,L
0.4412295851420299,0.4126542624260109,0.5594086611820489,0.4375331132211744,0.3699846150016747,0.4627489038084038,0.5931644212372916,0.5300066101068776,0.4126526167400525,0.2962827070849207,2009101807,L
0.4937148860848877,0.5172706418328528,0.5858310001682012,0.7387326342802807,0.7513765180605158,0.5509328626325886,0.6655804127777717,0.5901034427658932,0.8591986033514722,0.6772717889476494,2009101808,W
0.4839108384095969,0.3717601297619281,0.056886246896325925,0.08624517982782143,0.10076736560581256,0.09543934839616597,0.1292194651643035,0.026399286575338632,0.006318326748448788,0.0002611021918430545,2009101809,L
0.6052115631989811,0.7226829944310788,0.7537747146576874,0.9884965435923324,0.9999303631256238,0.999999999752858,0.9999999999979982,0.9999999999885292,0.9999999999935802,0.9999999999987752,2009101810,W
0.4220863103159392,0.482118302883289,0.3080892426170864,0.5001312835469848,0.620705042308053,0.7839630977408486,0.6438303265999243,0.7669414970951848,0.7745427843753633,0.8956095305709831,2009101812,W
0.4626998185738459,0.6751107224145112,0.6210377558714767,0.5003182266882849,0.3950414766084959,0.5878013291924369,0.5897185189347738,0.3176282490205794,0.2292477437273376,0.0437005001684897,2009101900,L
0.6234486697706307,0.7140657008201731,0.9144170770289384,0.9763131514004452,0.9896666132180691,0.9906260789218582,0.9998736904881766,0.9999999488216732,0.9999992325871552,0.9999955501131657,2009102500,W
0.5285402183166126,0.5918779626639625,0.6035681571026505,0.3223218738818904,0.08247860427007514,0.024770103187181317,0.01174225914702376,0.05006328059795403,0.0007888583798203278,2.5756423803535707e-05,2009102501,L
0.5702701896059654,0.622819827217441,0.7111147251739438,0.8918376415737882,0.96036889835065,0.9313854553695959,0.9346128703372524,0.8579758368419922,0.8860042276980141,0.7491388557998961,2009102502,W
0.4138481997082958,0.29462594334798564,0.12829022351715658,0.11057764772195357,0.0914107302433414,0.07669533187327376,0.10097539639413487,0.02109568168955609,0.0018350806986670767,9.571339501908581e-05,2009102503,L
0.493663052085387,0.5002371648292725,0.5824905413007587,0.5206050639024675,0.3797727008580437,0.7704180760327122,0.5035634995931267,0.7803003181327415,0.4683289949915478,0.5758465116160235,2009102504,W
0.4374811993396012,0.41163349536762295,0.2415567185700852,0.13513497096953642,0.10525421343595298,0.07293886821472723,0.07601688483656002,0.046451110569538406,0.009013736678424866,0.00011933304755685959,2009102505,L
0.358392410193653,0.332117959646666,0.07694471345347764,0.06786326998735281,0.059117506917320824,0.0904354885973716,0.03218064485668905,0.019181581675290826,0.0018363921741885566,7.7280316346795e-05,2009102506,L
0.5424137064735693,0.4688704802453252,0.3454539283496669,0.3589318066399588,0.3153215112967893,0.2768803297589342,0.3409767331681541,0.14238319157918933,0.05562160345900136,0.02492595257424701,2009102507,L
0.26331119264202074,0.3656968386908943,0.09609063262647977,0.09197652192159557,0.017353763892758226,0.018823666161382764,0.0013287987503489695,9.127008955278626e-06,1.615953753231203e-05,1.5105930558474414e-05,2009102508,L
0.4400588988099669,0.21687289283442396,0.3729461685201684,0.31079661524573604,0.6057045023209583,0.7733387396065737,0.6381920839935524,0.8594102768258157,0.9328719993553568,0.9858127072165008,2009102509,W
0.4923599471999613,0.6165285488185199,0.8573704430156225,0.9630239739964026,0.9772385991311624,0.7332609062399289,0.8512498841131344,0.7597858497039448,0.4328878320311591,0.20870516608567044,2009102510,L
0.5546775274381273,0.4658993598388855,0.5244182636725366,0.71535559813934,0.5055173068033423,0.4680247575463978,0.407660465523322,0.21370145842151075,0.19674567023557551,0.11151515640540756,2009102511,L
0.5006239504282202,0.6014447634830514,0.6274231967838599,0.6862197899281133,0.6674913102023794,0.7925501397485436,0.8079923433149393,0.8940618071780991,0.9283050243936491,0.9970223263472594,2009110100,W
0.4736863401606808,0.4377777470123817,0.6838386767538609,0.5749762887781211,0.5576733442661268,0.5809982552858143,0.486775958314692,0.3908524981033332,0.055708494133081536,0.004741695997771367,2009110101,L
0.5200074358768375,0.6151817175566425,0.6186061066872857,0.7761598757791079,0.8599414470572375,0.8583859834727384,0.8440565711681629,0.9032764676494134,0.9801877087112856,0.9981841934572372,2009110102,W
0.5234946401431351,0.4260986035611469,0.7559700136630991,0.7085548449544785,0.7008725936273223,0.8087461068580273,0.8669503734524915,0.9970618396265668,0.9882255659760941,0.9922329579433072,2009110103,W
0.5614718167664373,0.3964457786284756,0.4829557312105018,0.4267537657502159,0.30081755249033004,0.16956239966403852,0.08163286841888051,0.24640645881628945,0.4345517816169072,0.19780134637852775,2009110104,L
0.5269922762415119,0.6064193242889137,0.2723499465332869,0.09699810474491743,0.15586094084665492,0.05737168180801939,0.1985203831194832,0.20517012353121766,0.19727541020461656,0.03900226869944025,2009110105,L
0.464936606790275,0.40740524167895203,0.43366118320707225,0.5198045870510216,0.48962420399606704,0.3739151027165147,0.3588450566814864,0.656042773838503,0.7652255708768307,0.8686705194327384,2009110106,W
0.517536388850687,0.5850555772650741,0.6133478892269424,0.5986994150826692,0.5124069035196053,0.6069716594033405,0.13877950445570938,0.3272722498560617,0.18130422814175814,0.564630914837968,2009110107,L
0.6656202142372624,0.7773322524110629,0.6272841434732168,0.6298847915735206,0.811014626548183,0.7645637074587909,0.8016528527306375,0.6609952716593572,0.8054886714353651,0.8728365670370344,2009110108,W
0.5565693220025328,0.5135310499376498,0.6889036260869006,0.75696255096356,0.7122314961252508,0.531738052706336,0.8522101281901452,0.9396650276493256,0.9594160586123928,0.9932605571706592,2009110109,W
0.3970065070749146,0.3240565799376959,0.2946598808078259,0.21616809897048367,0.02531214124797798,0.06840580353210075,0.12568352503761826,0.06971275508254647,0.13665733513941247,0.033506083663170434,2009110110,L
0.8440214848348206,0.8506790828427094,0.9027590809143772,0.9341210084804497,0.8695898912710682,0.9885938844631784,0.983679981651833,0.9469123832466824,0.9938031460458556,0.9961044457957496,2009110111,W
0.4214941542245807,0.3866221391681631,0.3588475881132572,0.3970363553658797,0.5567187201462148,0.772068749743187,0.7290432359193616,0.6453733718921397,0.5150855860729191,0.95377403513912,2009110200,W
0.6275481520558054,0.7347559972472587,0.902198210543332,0.870204942095264,0.9149660801794506,0.921296889423506,0.8982386278172719,0.8306999282593419,0.8945971113964171,0.9679255569959214,2009110800,W
0.2879461119123307,0.3676182251016441,0.2535920153150283,0.13929582177497662,0.06591010496862637,0.002707708956230737,0.000421790746781836,0.003385998553358062,0.10116225866421667,0.0064013315202491325,2009110801,L
0.559072319959424,0.8036869365329856,0.9018606787110418,0.9444197304067206,0.9356496019622716,0.9096492219558452,0.8983219888051724,0.9231336277049864,0.8954892977363933,0.9470876453864208,2009110802,W
0.3987935458306697,0.5405199918667781,0.7578565147623203,0.6066014104812962,0.5277283648341037,0.7887325494984935,0.7693086989740247,0.8553643120910528,0.9013167679136688,0.9925811046359132,2009110804,W
0.4757696284827473,0.534212528231945,0.7002358089566794,0.7450350336853455,0.5698163332309322,0.6809816041106487,0.5154592922629244,0.7917473618780324,0.7888892860316643,0.8634648838642466,2009110805,W
0.2275832978075049,0.11660446528712301,0.1981152275776341,0.11606085295852164,0.08578299579292703,0.26801830458776066,0.2270600151708123,0.5438298041049485,0.5922460680931141,0.5912021217410688,2009110807,W
0.42529943391259983,0.1765279667578563,0.1095893845860312,0.13854793256225462,0.2592575637631187,0.4038268737722167,0.4901897303433143,0.8091597193183521,0.7024600622692201,0.8649211267493941,2009110808,W
0.5907230897955049,0.44841680732746014,0.2946134716325779,0.31419729643722594,0.4265094558517375,0.5161067810658136,0.3956414308507252,0.340840232859523,0.6019646508156161,0.8646631423208386,2009110809,L
0.4489601329332821,0.5090437610563799,0.3781423321597781,0.5200151274598527,0.521715695448816,0.7725269482646632,0.5370428127262821,0.6066486281495561,0.4337562839025921,0.026724291445399118,2009110810,L
0.3992976064987141,0.2338312083643146,0.3352841758994319,0.3316142218128355,0.4487235671022297,0.4982188524137539,0.60691957051443,0.529954765100862,0.455003358593701,0.1582287642226955,2009110811,L
0.6186450144841782,0.5961374526435522,0.6110947401391457,0.4935918825863759,0.40379818799917855,0.2742241286610281,0.12250246876073645,0.14296278851687938,0.10910659216546832,0.004096689861856406,2009110900,L
0.4775585970035608,0.5875290905016067,0.6248949442406486,0.6971867806886257,0.6535643608385837,0.8819448898753378,0.82012275055482,0.6230176679268096,0.7074256888212839,0.7369192746401382,2009111501,W
0.5864656306496489,0.5629060583650219,0.6882485617094191,0.8327815490274055,0.8404185182976875,0.8258120745053942,0.7263566208664045,0.8855549437025604,0.9679239596088348,0.9914056266946336,2009111502,W
0.40965301847002944,0.6285571797898688,0.36362721828590816,0.40036175350643655,0.5286341273166957,0.5154058427214061,0.4597173450937328,0.5312718034495149,0.3446182524227406,0.1184521133152786,2009111504,L
0.4263387034276773,0.37876389044652975,0.7251908263883549,0.7461210168513482,0.5290890133324246,0.4751725132311882,0.6044294108730107,0.5702793105376713,0.8432407216329342,0.986994731385336,2009111506,W
0.8071668027132501,0.6062965788029521,0.7113872707451375,0.4171124615117271,0.42277697737122105,0.3053177876492629,0.3480810010548254,0.47159107100189596,0.2155351815251081,0.08837212212717893,2009111508,L
0.5111608629116472,0.5006443914939622,0.2575900148676446,0.17692080128966134,0.1897229611395004,0.39043336832624137,0.5621365386488775,0.3638174135405233,0.7490059200438504,0.9277818131532164,2009111509,W
0.3824411215265616,0.4295176256180061,0.5151714393052435,0.4957428459972539,0.5209849138540841,0.6764007031204022,0.6487760229884728,0.7395738141909963,0.942753556305774,0.9833673031380904,2009111510,W
0.4713321542670909,0.5642369405636318,0.3604417155529299,0.12036192919276145,0.19553880603767676,0.16547500763367518,0.10175332140374947,0.07608847769604342,0.09473708641539592,0.04686861405284934,2009111512,W
0.5225915090594276,0.4509873878842219,0.606614745313093,0.5407090250964537,0.4716085971595103,0.15076010507405285,0.09767332603275598,0.07803944548741892,0.06094182228725292,0.007631818478945451,2009111600,L
0.6165480989400103,0.6542098310119039,0.6793100741099479,0.6085959883292328,0.3403692323490969,0.2577757431721752,0.21149790786038716,0.23029559987721235,0.11779602709811245,0.0706036979219235,2009111900,L
0.33336167661915583,0.3689032114265589,0.4123294358113348,0.3855305840078464,0.5212387906906477,0.3553669683693762,0.545687597512297,0.4882122795271807,0.40427831117545454,0.5683960186985964,2009112200,L
0.5570477761114201,0.431016831151874,0.4759280707435621,0.4964224960060004,0.4848815304878201,0.3928327570603181,0.33419976868888235,0.29255437143912105,0.135860189524024,0.3768547997530369,2009112201,W
0.6328665703542434,0.568743163256455,0.6521078690221337,0.6446178847554703,0.9010379554703736,0.9379539022448308,0.9147587939111792,0.9220210371394798,0.8933293114509522,0.9040957484056704,2009112203,W
0.6130204139694322,0.47116263189229896,0.4457447088100278,0.6106066153074006,0.6663073548384264,0.5634935493249575,0.4043057647175495,0.3335985750897299,0.4303002260448011,0.4154226824509479,2009112204,W
0.5636233541961471,0.6138057991860143,0.4372742211312741,0.6934292720913914,0.9410071800306894,0.9461012616208913,0.9952676174027708,0.9946301323453892,0.9988989122117768,0.999799287461324,2009112206,W
0.5194398730452516,0.6187847845816693,0.425769919692216,0.4188696673799091,0.3944518256885313,0.106630133806917,0.025013237527440668,0.0011813115063283865,0.0009757615704601373,7.148166273340807e-06,2009112208,L
0.59337715430862,0.5376847659197417,0.3423956831768393,0.25924190189934354,0.08762802110909762,0.030760355391457606,0.04249783786982875,0.06629279974993317,0.10512832040717404,0.10561373216597514,2009112209,L
0.6264581692613155,0.2902782452797402,0.1900662940621292,0.16629327415796036,0.17939453272080166,0.20731554921605608,0.08949599945683147,0.02146454235686268,0.016360434785652585,0.00017085112117365409,2009112210,L
0.4684330560502477,0.4519120749748885,0.8490255888551077,0.9805500426202304,0.9720396794599888,0.8999024334580762,0.8666027806438872,0.7758525361820843,0.923374830732118,0.9919021630096164,2009112211,W
0.3681240130833899,0.3144159607741446,0.26947052207723377,0.3472344674697805,0.4797818685770419,0.5890858142811489,0.3443901006097779,0.6445522880652288,0.4969940796810429,0.1993975118968878,2009112213,L
0.6105516419898462,0.7146140345315536,0.6228138658552043,0.5304073767567963,0.733311687929185,0.4598142158268943,0.4601764498556018,0.5062692870606355,0.4342613041774617,0.4960863674680739,2009112300,L
0.6868026411227192,0.5922915820797856,0.5288757919978506,0.4051163396692137,0.29909630598369497,0.3387230179927209,0.14793975206097745,0.02086799172007064,0.01306862911831392,0.0004201713384136153,2009112600,L
0.4936623387875137,0.4562586410908737,0.5723602277916098,0.8307449122337192,0.8651130211488725,0.9226240804265559,0.8695597631154814,0.896593364164427,0.9620882421067748,0.9819460938678642,2009112601,W
0.5475537603080587,0.6359575790085847,0.6766262720606697,0.8400202093379113,0.9037271056515676,0.8912311020038509,0.8990164149773722,0.8964078483874028,0.9855621024172012,0.9929130293419276,2009112602,W
0.3818808033639922,0.5434211895580455,0.3650963611731631,0.2411501663730308,0.4642042442454149,0.4311161823088521,0.29140479949204257,0.3787147257255277,0.6289080836393823,0.6174960577381476,2009112901,W
0.5318031301122621,0.6296847869192498,0.6683722367824045,0.5605009286298537,0.6725744365727196,0.8654466145546615,0.7747919413106369,0.7420540692573798,0.9040575389029452,0.9276400763766908,2009112902,W
0.6033340980574504,0.7992235711481118,0.9238786184569684,0.8766645411278444,0.8661362280100551,0.7874945385974129,0.6408762993711822,0.5752127206369981,0.5873207782762986,0.056446405601746075,2009112903,L
0.6086795528396445,0.4346298583202395,0.6136799710546993,0.6230907480471142,0.7341889161331814,0.8951979862013653,0.94063897159959,0.9818179788685104,0.9924269524114376,0.9997977973228064,2009112904,W
0.3703442738352102,0.4750131834241628,0.5730774681957622,0.3694874854954779,0.4899944906549314,0.504176827676327,0.33716146552005355,0.3901506695015371,0.4130885664779356,0.6854243106867861,2009112906,W
0.5367096210672366,0.2555138607161289,0.441926196157462,0.5806806624553879,0.5907244164602481,0.42891873308889705,0.26451210309541595,0.13838494192654716,0.051455213392177936,0.016592995649272746,2009112907,L
